,player_id,player_name,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,fantasy_points,fantasy_points_ppr,pacr,racr,target_share,air_yards_share,wopr_x,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
494,00-0035217,B.Snell,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,111,368.0,4,2.0,1.0,25.0,-29.894823735317914,0,10,14,61.0,0,0.0,0.0,-27.0,88.0,3.0,-5.010769340122816,0,0.0,64.9,74.9,0.0,0.0,0.0,0.0,0.0,15,0.022435897435897436,-0.006108597285067873,0.044556962025316456,0.028766968325791852,0.015454775779072713,0.0,0.015384615384615385,0.013157894736842105,0.0077273878895363565,0.012363820623258172,0.09775641025641026,0.05116539607071618
495,00-0035228,K.Murray,2020,REG,375,558,3971.0,26,12.0,27.0,176.0,4,4,4340.0,1758.0,205.0,33.803793697454914,0,1.8360334565866976,133,819.0,11,5.0,0.0,52.0,43.931695173108224,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,378.74,378.74,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24514233193957205
496,00-0035229,T.Hockenson,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0,1.0,1.0,0.0,-4.992892221198417,0,67,101,723.0,6,0.0,0.0,710.0,329.0,40.0,8.834433764256831,1,0.0,108.30000000000001,175.3,0.0,0.0,0.0,0.0,0.0,16,0.17353951890034364,0.1425416583015459,0.17435082140964495,0.37434260499175215,0.16443029338185125,0.2222222222222222,0.18181818181818182,0.1862348178137652,0.19332625780203672,0.17598867914992547,1.2422680412371134,0.11785032403797026
497,00-0035232,D.Haskins,2020,REG,148,241,1439.0,5,7.0,20.0,141.0,5,3,1622.0,867.0,73.0,-39.57215021560823,0,-0.017674294949800703,20,46.0,1,1.0,0.0,6.0,0.9772523795545567,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,68.16,68.16,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12656911535319024
498,00-0035243,M.Sanders,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,164,867.0,6,4.0,2.0,39.0,-1.3222226206271444,2,28,52,197.0,0,0.0,0.0,95.0,211.0,8.0,-19.239947213828337,0,0.0,142.4,170.4,0.0,0.0,0.0,0.0,0.0,12,0.11504424778761062,0.0247074122236671,0.17568692756036636,0.1923323014603496,0.06917134831460674,0.0,0.05925925925925926,0.052980132450331126,0.03458567415730337,0.05533707865168539,0.4358407079646018,0.16284092429426042
499,00-0035246,J.Arcega-Whiteside,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,8,85.0,0,0.0,0.0,121.0,11.0,4.0,-2.6289636204310227,1,0.0,10.5,14.5,0.0,0.0,0.0,0.0,0.0,5,0.041025641025641026,0.06820744081172492,0.027989821882951654,0.11610441418784148,0.07030603804797353,0.0,0.06896551724137931,0.0625,0.035153019023986765,0.05624483043837883,0.4358974358974359,0.03313831246000549
500,00-0035250,D.Singletary,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,156,687.0,2,1.0,1.0,40.0,-14.052346953288058,0,38,50,269.0,0,0.0,0.0,51.0,269.0,8.0,0.4880635968075464,0,0.0,105.60000000000001,143.60000000000002,0.0,0.0,0.0,0.0,0.0,16,0.08389261744966443,0.009935710111046173,0.13823227132579652,0.13378749426333358,0.0562055996656916,0.0,0.03333333333333333,0.02857142857142857,0.0281027998328458,0.044964479732553284,0.4513422818791946,0.08376401413955226
501,00-0035259,T.Wesco,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0,0.0,0.0,0.0,-1.0890621144790202,0,1,2,5.0,0,0.0,0.0,7.0,0.0,0.0,-0.24578303541056812,0,0.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,2,0.03571428571428571,0.014861995753715499,0.0,0.06546102517440097,0.015873015873015872,0.0,0.0,0.0,0.007936507936507936,0.012698412698412698,0.08928571428571429,0.013837638376383764
502,00-0035261,T.Pollard,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,101,435.0,4,0.0,0.0,23.0,-2.53819094132632,0,28,40,193.0,1,0.0,0.0,-14.0,232.0,9.0,-4.46834263946938,0,0.0,92.80000000000001,120.80000000000001,0.0,0.0,0.0,0.0,0.0,16,0.06259780907668232,-0.0029486099410278013,0.11262135922330097,0.09153782566220123,0.04278430503214365,0.04,0.03896103896103896,0.0390625,0.041392152516071826,0.04222744402571492,0.30203442879499215,0.0794036835947257
503,00-0035264,J.Stidham,2020,REG,22,44,256.0,2,3.0,4.0,21.0,0,0,268.0,174.0,12.0,-19.06952885928331,0,-0.11656663769247581,7,7.0,0,0.0,0.0,3.0,-4.47843750717584,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.94,12.94,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045815040362554876
504,00-0035273,Q.Ollison,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,3.0,0,0.0,0.0,1.0,0.7339210369391367,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.003595397890699904
505,00-0035282,E.Stick,2020,REG,1,1,4.0,0,0.0,0.0,0.0,0,0,0.0,4.0,0.0,-0.2389741421211511,0,0.0,1,-2.0,0,0.0,0.0,0.0,-1.0789122595451772,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.04000000000000001,-0.04000000000000001,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003015681544028951
506,00-0035287,K.Johnson,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,15,23,173.0,0,0.0,0.0,250.0,50.0,7.0,-2.4878904973738827,0,0.0,17.3,32.300000000000004,0.0,0.0,0.0,0.0,0.0,8,0.0782312925170068,0.1081782778018174,0.05112474437627812,0.20388956101696415,0.08206831119544591,0.0,0.0660377358490566,0.05982905982905983,0.04103415559772296,0.06565464895635674,0.5884353741496599,0.04456893696876035
507,00-0035289,G.Minshew,2020,REG,79,107,787.0,6,3.0,10.0,76.0,1,1,795.0,355.0,45.0,10.30142850684979,0,0.5139217989874943,12,60.0,0,1.0,0.0,3.0,2.5573014492401853,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,53.480000000000004,53.480000000000004,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18316323035824372
508,00-0035289,G.Minshew,2020,REG,79,107,787.0,6,3.0,10.0,76.0,1,1,795.0,355.0,45.0,10.30142850684979,0,0.5139217989874943,12,60.0,0,1.0,0.0,3.0,2.5573014492401853,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,53.480000000000004,53.480000000000004,0.0,0.0,0.0,0.0,0.0,9,0.00411522633744856,-0.004106776180698152,0.011379800853485065,0.002887418561614318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20296167247386757
509,00-0035289,G.Minshew II,2020,REG,137,220,1472.0,10,2.0,17.0,71.0,3,3,1763.0,661.0,72.0,8.267752846776112,1,0.5200319226947689,17,93.0,1,0.0,0.0,7.0,5.0668855982542365,0,1,1,0.0,0,0.0,0.0,-8.0,8.0,0.0,-0.7197445561178029,0,0.0,106.17999999999999,107.17999999999999,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18316323035824372
510,00-0035289,G.Minshew II,2020,REG,137,220,1472.0,10,2.0,17.0,71.0,3,3,1763.0,661.0,72.0,8.267752846776112,1,0.5200319226947689,17,93.0,1,0.0,0.0,7.0,5.0668855982542365,0,1,1,0.0,0,0.0,0.0,-8.0,8.0,0.0,-0.7197445561178029,0,0.0,106.17999999999999,107.17999999999999,0.0,0.0,0.0,0.0,0.0,9,0.00411522633744856,-0.004106776180698152,0.011379800853485065,0.002887418561614318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20296167247386757
511,00-0035290,J.Johnson,2020,REG,1,1,13.0,0,0.0,0.0,0.0,0,0,10.0,3.0,1.0,3.115367458667606,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.52,0.52,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037911927675707206
512,00-0035291,T.Williams,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,26,157.0,0,1.0,1.0,5.0,-14.436734499235172,0,5,5,30.0,0,0.0,0.0,-11.0,41.0,1.0,-0.41158047382486984,0,0.0,16.700000000000003,21.700000000000003,0.0,0.0,0.0,0.0,0.0,6,0.027932960893854747,-0.008082292432035268,0.07142857142857142,0.0354336073951539,0.027803521779425393,0.0,0.019230769230769232,0.017241379310344827,0.013901760889712697,0.022242817423540315,0.16759776536312848,0.05346671265953778
513,00-0035298,S.Miller,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,3,14.0,0,0.0,0.0,0.0,0.29902751313056797,0,33,53,501.0,3,0.0,0.0,840.0,109.0,20.0,14.042561755327839,0,0.0,69.5,102.5,0.0,0.0,0.0,0.0,0.0,14,0.09869646182495345,0.17376913529168392,0.0638547158758055,0.28706000097077733,0.1163222660784769,0.07692307692307693,0.09389671361502347,0.09126984126984126,0.09662267150077691,0.10844242824739692,0.9329608938547486,0.06599788806758183
514,00-0035304,C.Gillaspia,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,6.0,0,0.0,0.0,-2.0,8.0,0.0,-0.22351634572260082,0,0.0,0.6000000000000001,1.6,0.0,0.0,0.0,0.0,0.0,1,0.037037037037037035,-0.007017543859649123,0.0975609756097561,0.04994152046783625,0.022727272727272728,0.0,0.0,0.0,0.011363636363636364,0.018181818181818184,0.2222222222222222,0.019309678976587016
515,00-0035310,C.Cox,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,9.0,0,0.0,0.0,2.0,7.0,1.0,0.5431985650211573,0,0.0,0.9000000000000001,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,2,0.0273972602739726,0.003284072249589491,0.02491103202846975,0.043723148210630496,0.013533834586466165,0.0,0.034482758620689655,0.03125,0.006766917293233083,0.010827067669172933,0.1232876712328767,0.014091350826044704
516,00-0035311,M.Gaskin,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,142,584.0,3,2.0,2.0,27.0,-24.411888719425978,0,41,47,388.0,2,0.0,0.0,10.0,388.0,12.0,17.732158693844458,0,0.0,123.2,164.20000000000002,0.0,0.0,0.0,0.0,0.0,10,0.1327683615819209,0.003808073115003808,0.3307757885763001,0.2021990008648844,0.1491160645657187,0.13333333333333333,0.09090909090909091,0.09523809523809523,0.141224698949526,0.14595951831924162,1.0960451977401129,0.18328347546546414
517,00-0035313,T.Godwin,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,3.0,0,0.0,0.0,0.0,-0.42591090966016054,0,3,6,32.0,0,0.0,0.0,70.0,3.0,2.0,-2.034411488682963,0,0.0,3.5,6.5,0.0,0.0,0.0,0.0,0.0,2,0.07792207792207792,0.1394422310756972,0.01694915254237288,0.22843690174367465,0.07441860465116279,0.0,0.08,0.07142857142857142,0.037209302325581395,0.059534883720930236,0.4155844155844156,0.0426509186351706
518,00-0035327,C.Moore,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,3.0,0,0.0,0.0,0.0,-2.629055877099745,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030525030525030525
519,00-0035329,D.Parham Jr.,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,10,20,159.0,3,0.0,0.0,175.0,56.0,8.0,2.5807918824721128,0,0.0,33.9,43.9,0.0,0.0,0.0,0.0,0.0,10,0.05291005291005291,0.059442934782608696,0.04020100502512563,0.12691942719116633,0.05654338549075391,0.14285714285714285,0.058394160583941604,0.06962025316455696,0.09970026417394838,0.0738061369640317,0.42063492063492064,0.04433537336645862
520,00-0035341,T.Irwin,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,5.0,0,0.0,0.0,12.0,1.0,0.0,-0.8627662873182,0,0.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,1,0.05263157894736842,0.0364741641337386,0.0053475935828877,0.10812669972804351,0.013477088948787063,0.0,0.0,0.0,0.006738544474393531,0.01078167115902965,0.13157894736842105,0.01155268022181146
521,00-0035342,P.Laird,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,13,72.0,0,1.0,1.0,4.0,-0.41390714986482635,0,10,12,68.0,0,0.0,0.0,31.0,40.0,3.0,-0.1962841198163212,0,0.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,9,0.039603960396039604,0.012879102617366016,0.04956629491945477,0.06970922268795221,0.033630069238377844,0.0,0.02631578947368421,0.023622047244094488,0.016815034619188922,0.026904055390702276,0.22442244224422442,0.02993278728672889
522,00-0035350,P.Williams,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,18,35,288.0,4,0.0,0.0,508.0,42.0,14.0,4.105110676023324,2,0.0,56.8,74.8,0.0,0.0,0.0,0.0,0.0,8,0.14056224899598393,0.26963906581740976,0.05698778833107191,0.42655462614790374,0.15278514588859415,0.3076923076923077,0.14285714285714285,0.16216216216216217,0.23023872679045093,0.18376657824933687,1.1566265060240963,0.10846867749419953
523,00-0035406,L.Humphrey,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,5,46.0,1,0.0,0.0,53.0,10.0,3.0,-1.9649074414628558,0,0.0,10.600000000000001,13.600000000000001,0.0,0.0,0.0,0.0,0.0,2,0.07575757575757576,0.11205073995771671,0.04504504504504504,0.203276955602537,0.10574712643678161,0.16666666666666666,0.14285714285714285,0.14814814814814814,0.13620689655172413,0.11793103448275863,0.696969696969697,0.07176781002638523
524,00-0035414,J.Guyton,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,0,0.0,0.0,0.0,-1.4894134305650368,0,28,55,511.0,3,0.0,0.0,895.0,179.0,18.0,8.435678843942219,0,0.0,69.1,97.1,0.0,0.0,0.0,0.0,0.0,16,0.08771929824561403,0.18949820029642175,0.07785993910395825,0.2831775076055585,0.1123570800351803,0.0967741935483871,0.07964601769911504,0.08171206225680934,0.1045656367917837,0.10924050273782165,0.8149920255183413,0.061141475455255265
525,00-0035457,T.Johnson,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,3,17.0,0,0.0,0.0,0.0,0.28781700041145086,0,3,4,157.0,1,0.0,0.0,196.0,5.0,3.0,10.678518008906394,0,0.0,23.400000000000002,26.400000000000002,0.0,0.0,0.0,0.0,0.0,11,0.020618556701030927,0.12273011897307451,0.006587615283267457,0.129111930230006,0.09830932999373826,0.06666666666666667,0.0410958904109589,0.045454545454545456,0.08248799833020246,0.09198079732832395,0.8092783505154639,0.04685170724781714
526,00-0035457,T.Johnson,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,3,17.0,0,0.0,0.0,0.0,0.28781700041145086,0,3,4,157.0,1,0.0,0.0,196.0,5.0,3.0,10.678518008906394,0,0.0,23.400000000000002,26.400000000000002,0.0,0.0,0.0,0.0,0.0,11,0.08979591836734693,0.2003556609365738,0.06609547123623011,0.2949784063002795,0.1472205253512523,0.2222222222222222,0.13953488372093023,0.14736842105263157,0.18472137378673725,0.16222086472544628,0.9836734693877551,0.09410221875664565
527,00-0035457,Ty.Johnson,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,17,22,241.0,2,0.0,0.0,338.0,54.0,12.0,18.65352449970669,0,0.0,36.1,53.1,0.0,0.0,0.0,0.0,0.0,11,0.020618556701030927,0.12273011897307451,0.006587615283267457,0.129111930230006,0.09830932999373826,0.06666666666666667,0.0410958904109589,0.045454545454545456,0.08248799833020246,0.09198079732832395,0.8092783505154639,0.04685170724781714
528,00-0035457,Ty.Johnson,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,17,22,241.0,2,0.0,0.0,338.0,54.0,12.0,18.65352449970669,0,0.0,36.1,53.1,0.0,0.0,0.0,0.0,0.0,11,0.08979591836734693,0.2003556609365738,0.06609547123623011,0.2949784063002795,0.1472205253512523,0.2222222222222222,0.13953488372093023,0.14736842105263157,0.18472137378673725,0.16222086472544628,0.9836734693877551,0.09410221875664565
529,00-0035480,M.Taylor,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,9.0,0,0.0,0.0,0.0,0.7342246724292636,0,5,6,66.0,1,0.0,0.0,40.0,47.0,4.0,7.335954393295479,0,0.0,13.5,18.5,0.0,0.0,0.0,0.0,0.0,6,0.028846153846153848,0.022948938611589215,0.05802469135802469,0.06162838165850214,0.039735099337748346,0.05555555555555555,0.047058823529411764,0.04854368932038835,0.04764532744665195,0.04289919058130979,0.3173076923076923,0.029168768920282542
530,00-0035510,J.Smith,2020,REG,0,0,0.0,0,0.0,1.0,16.0,0,0,0.0,0.0,0.0,-1.9228770501213148,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,17,37,167.0,0,0.0,0.0,468.0,49.0,9.0,-10.767100835695368,0,0.0,16.7,33.7,0.0,0.0,0.0,0.0,0.0,8,0.14396887159533073,0.19141104294478528,0.09040590405904059,0.36908214174882437,0.1181046676096181,0.0,0.14516129032258066,0.13846153846153847,0.05905233380480905,0.09448373408769449,0.6498054474708171,0.07387758681164504
531,00-0035527,A.Isabella,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,-6.0,0,0.0,0.0,0.0,-1.8032488820608705,0,21,35,224.0,2,0.0,0.0,394.0,82.0,10.0,-13.553059875064347,0,0.0,33.800000000000004,54.800000000000004,0.0,0.0,0.0,0.0,0.0,11,0.09067357512953368,0.1273432449903038,0.06890756302521009,0.23788495868654358,0.08124773304316286,0.09523809523809523,0.06711409395973154,0.07058823529411765,0.08824291414062904,0.08404580548214935,0.5803108808290155,0.05019786017880698
532,00-0035529,H.Butler,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,3.0,0.0,0.0,-2.6381635736324824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.023255813953488372,0.008021390374331552,0.0,0.0413008332296978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,00-0035535,D.Slayton,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,2,-1.0,0,0.0,0.0,0.0,-1.5406339616165496,0,50,96,751.0,3,1.0,1.0,1303.0,159.0,40.0,16.846943732446356,0,0.0,91.00000000000001,141.0,0.0,0.0,0.0,0.0,0.0,16,0.18568665377176016,0.3264845903282385,0.12579113924050633,0.539717652920231,0.2251199040767386,0.25,0.2247191011235955,0.22631578947368422,0.2375599520383693,0.2300959232613909,1.4526112185686655,0.12490698416073136
534,00-0035537,T.Johnson,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,54,254.0,1,0.0,0.0,11.0,0.9589757800276857,0,16,21,99.0,1,0.0,0.0,53.0,129.0,6.0,-3.108705483144149,0,0.0,47.300000000000004,63.300000000000004,0.0,0.0,0.0,0.0,0.0,10,0.06752411575562701,0.019666048237476808,0.12964824120603016,0.11701901222342198,0.05015197568389058,0.09090909090909091,0.06315789473684211,0.0660377358490566,0.07053053329649074,0.058303398728930644,0.3183279742765273,0.09077090742227831
535,00-0035539,I.Nauta,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,3.0,0,0.0,0.0,3.0,0.0,0.0,-1.4647159193409607,0,0.0,0.30000000000000004,1.3,0.0,0.0,0.0,0.0,0.0,2,0.028985507246376812,0.005405405405405406,0.0,0.04780258519388954,0.00487012987012987,0.0,0.0,0.0,0.002435064935064935,0.003896103896103896,0.043478260869565216,0.0065610174624003235
536,00-0035551,T.Brooks-James,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,3,4.0,0,0.0,0.0,0.0,-2.396830150404532,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004739336492890996
537,00-0035567,C.Reynolds,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,4.0,0,0.0,0.0,0.0,-0.18512318504508585,0,1,1,3.0,0,0.0,0.0,1.0,2.0,0.0,-1.1314386145677418,0,0.0,0.7000000000000001,1.7000000000000002,0.0,0.0,0.0,0.0,0.0,1,0.02702702702702703,0.0041841004184100415,0.028985507246376812,0.043887820875268574,0.014218009478672985,0.0,0.0,0.0,0.0071090047393364926,0.011374407582938388,0.08108108108108109,0.022037853253824218
538,00-0035590,R.Ridley,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,4,39.0,0,0.0,0.0,36.0,3.0,3.0,4.779556889494415,0,0.0,3.9000000000000004,7.9,0.0,0.0,0.0,0.0,0.0,2,0.04081632653061224,0.05,0.013157894736842105,0.10122448979591837,0.06759098786828423,0.0,0.08333333333333333,0.07317073170731707,0.033795493934142114,0.05407279029462739,0.3979591836734694,0.03863458528951486
539,00-0035592,T.Fulgham,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,38,67,539.0,4,0.0,0.0,803.0,100.0,26.0,23.917890670062903,0,0.0,77.9,115.9,0.0,0.0,0.0,0.0,0.0,12,0.1536697247706422,0.2012531328320802,0.0946969696969697,0.3915070934216275,0.19086402266288952,0.2222222222222222,0.19548872180451127,0.1986754966887417,0.20654312244255585,0.19713566257475607,1.2362385321100917,0.11447365821859629
540,00-0035594,T.Homer,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,25,88.0,0,0.0,0.0,2.0,-9.891346386139048,0,9,10,90.0,1,0.0,0.0,2.0,92.0,4.0,3.8134183028364905,0,0.0,23.8,32.8,0.0,0.0,0.0,0.0,0.0,9,0.029940119760479042,0.0006642311524410495,0.07776838546069316,0.0454415645626714,0.0322696306920043,0.03571428571428571,0.02962962962962963,0.03067484662576687,0.033991958203145003,0.03295856169646059,0.2694610778443114,0.03159131624063336
541,00-0035624,N.Harry,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,0,0.0,0.0,0.0,-1.2147977149579674,0,33,57,309.0,2,1.0,1.0,457.0,105.0,15.0,-5.7796547242161065,0,0.0,40.900000000000006,73.9,0.0,0.0,0.0,0.0,0.0,13,0.1574585635359116,0.18539553752535498,0.08267716535433071,0.3845042753241514,0.12194159431728492,0.2,0.11904761904761904,0.125,0.16097079715864246,0.13755327545382795,0.8535911602209945,0.0799472067159981
542,00-0035628,D.Johnson,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,33,166.0,0,1.0,0.0,7.0,-2.164770926094136,0,3,4,14.0,0,0.0,0.0,0.0,12.0,0.0,-0.9401284765917808,0,0.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,8,0.015625,0.0,0.01643835616438356,0.0234375,0.007383966244725738,0.0,0.0,0.0,0.003691983122362869,0.005907172995780591,0.0546875,0.02882477283333791
543,00-0035631,D.Sample,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,40,53,349.0,1,1.0,1.0,222.0,198.0,16.0,2.363057508948259,0,0.0,38.9,78.9,0.0,0.0,0.0,0.0,0.0,16,0.09122203098106713,0.046924540266328474,0.11073825503355705,0.17437267868466347,0.09201160031637226,0.05263157894736842,0.07960199004975124,0.07727272727272727,0.07232158963187034,0.0841355960425715,0.6006884681583476,0.06079425498143041
